"cell_line","cell_type","gene","break_density","ratio_non_se"
"MDA-MB-468","cancer","ST3GAL4",0.747125421234404,2.17726114831218
"MDA-MB-468","cancer","HDAC7",1.25333122852235,3.65243814796115
"MDA-MB-468","cancer","CHKA",0.703253164873232,2.0494093090505
"MDA-MB-468","cancer","PROCA1",0.738385182933164,2.15179048336165
"MDA-MB-468","cancer","MR1",0.677747576372765,1.97508132431247
"MDA-MB-468","cancer","SEMA4A",0.643983988248681,1.87668800699137
"MDA-MB-468","cancer","GNE",0.563880597901283,1.64325196707812
"MDA-MB-468","cancer","DAND5",1.00795793146538,2.93737514604544
"MDA-MB-468","cancer","LRRC46",2.43293504104362,7.09002102013825
"MDA-MB-468","cancer","ABLIM2",0.802160954951762,2.33764483481751
"MDA-MB-468","cancer","AZIN1",0.85537858478327,2.49273081441912
"MDA-MB-468","cancer","RREB1",1.0325390531575,3.0090090641549
"MDA-MB-468","cancer","MYL12B",2.44498243758281,7.12512935359548
"MDA-MB-468","cancer","PGPEP1",0.559983842602572,1.63189610409283
"MDA-MB-468","cancer","MED19",1.12175490782438,3.26900050422492
"MDA-MB-468","cancer","SP2",1.0400417586949,3.03087333059467
"MDA-MB-468","cancer","DCPS",1.04094806641625,3.03351447829762
"MDA-MB-468","cancer","FBXO3",0.850503420176892,2.47852368642238
"MDA-MB-468","cancer","CSF1",0.912770094247605,2.6599802483806
"MDA-MB-468","cancer","GPS1",0.700379492455404,2.0410348981009
"MDA-MB-468","cancer","LEFTY1",0.814310563791684,2.37305103375349
"MDA-MB-468","cancer","RIPK3",0.633122457265727,1.84503550428131
"MDA-MB-468","cancer","GNAT1",0.368556941924998,1.07404284178718
"MDA-MB-468","cancer","PBXIP1",2.03432964685324,5.92841145150051
"MDA-MB-468","cancer","SIRT2",0.30917177335409,0.900983517822831
"MDA-MB-468","cancer","TMEM63A",0.662415830401359,1.93040179141131
"MDA-MB-468","cancer","TRIM16",0.836487731691299,2.43767938754134
"MDA-MB-468","cancer","ARHGEF17",1.18744724064357,3.46044006701334
"MDA-MB-468","cancer","KRT78",0.120138616361615,0.350106065704407
"MDA-MB-468","cancer","CBLC",0.629079823642418,1.83325452497753
"MDA-MB-468","cancer","GTF2IRD1",0.512012875702127,1.49209986706111
"MDA-MB-468","cancer","CDC6",0.359293855727932,1.04704850172442
"MDA-MB-468","cancer","SLC48A1",2.47124287702409,7.20165711306944
"MDA-MB-468","cancer","FZD7",1.04091321636429,3.03341291882451
"MDA-MB-468","cancer","PNKD",0.92966294135631,2.70920911765585
"MDA-MB-468","cancer","HEMK1",0.372773578064166,1.08633089648516
"MDA-MB-468","cancer","TNS3",0.98110490979955,2.85912049277559
"MDA-MB-468","cancer","NDST1",0.670314065181887,1.95341870294871
"MDA-MB-468","cancer","RRP1B",1.07820398788246,3.14208509850077
"MDA-MB-468","cancer","ESPNP",1.19752993445933,3.48982289470389
"MDA-MB-468","cancer","RUNX2",0.604317008983806,1.76109112008364
"MDA-MB-468","cancer","BTBD18",0.998129993170853,2.90873472288688
"MDA-MB-468","cancer","NOTCH2",1.13571373446785,3.30967909722026
"MDA-MB-468","cancer","ANKRD39",0.841067837889362,2.45102666096661
"MDA-MB-468","cancer","SLC44A2",1.12592540382132,3.28115409804632
"MDA-MB-468","cancer","ARSG",0.697874866473824,2.03373595646973
"MDA-MB-468","cancer","SYT12",0.930249284452328,2.71091782948154
"MDA-MB-468","cancer","NOTCH3",1.10797769854546,3.22885117769606
"MDA-MB-468","cancer","GJC3",1.70968074464991,4.98232472828118
"MDA-MB-468","cancer","LGALS2",0.31541308237122,0.919171842368334
"MDA-MB-468","cancer","TUBD1",0.318837354894865,0.929150803483922
"MDA-MB-468","cancer","MAML2",0.896920390321935,2.61379129055797
"MDA-MB-468","cancer","PC",1.08346576876566,3.15741889756894
"MDA-MB-468","cancer","TMEM140",0.573139677484142,1.6702346311288
"MDA-MB-468","cancer","ANAPC16",0.673839895362103,1.96369362178931
"MDA-MB-468","cancer","DLEC1",0.631624788112956,1.84067102039858
"MDA-MB-468","cancer","PAK4",0.793646996992349,2.31283359247916
"MDA-MB-468","cancer","TMEM123",0.901366055666552,2.62674677856324
"MDA-MB-468","cancer","ARMC7",1.77547420945649,5.17405900831619
"MDA-MB-468","cancer","TMEM184B",0.917152163083563,2.67275040444088
"MDA-MB-468","cancer","CAP2",0.681943904669221,1.98731019821471
"MDA-MB-468","cancer","SH3BP4",0.806284111560982,2.34966047294
"MDA-MB-468","cancer","GPR37L1",0.721270265699524,2.10191446082207
"MDA-MB-468","cancer","SULF2",0.588027353615325,1.71362006268796
"MDA-MB-468","cancer","NFIX",1.77108059104795,5.1612551946732
"MDA-MB-468","cancer","SP6",1.13582693820427,3.31000899376794
"MDA-MB-468","cancer","IFNGR1",0.939934877690587,2.73914343291661
"MDA-MB-468","cancer","PPP1R14D",0.72119247700102,2.10168777022071
"MDA-MB-468","cancer","S100PBP",0.630088126738649,1.8361929059973
"MDA-MB-468","cancer","VIPR1",0.825761915296095,2.40642238214775
"MDA-MB-468","cancer","GGA1",0.864910537133809,2.52050867999637
"MDA-MB-468","cancer","ICOSLG",1.09683762031144,3.19638693696922
"MDA-MB-468","cancer","EPHX1",0.700464173592624,2.04128167453873
"MDA-MB-468","cancer","PCBP1",2.32726723214762,6.78208555388623
"MDA-MB-468","cancer","ANKRD23",0.789935379846149,2.30201725618521
"MDA-MB-468","cancer","ACP2",0.42093072402939,1.22666969361837
"MDA-MB-468","cancer","CCDC82",0.881007529509415,2.5674182819293
"MDA-MB-468","cancer","MMP20",0.59972361670229,1.747705128563
"MDA-MB-468","cancer","RPS6KB1",0.480693485156462,1.40082939186937
"MDA-MB-468","cancer","NYNRIN",0.572417881053261,1.66813118332568
"MDA-MB-468","cancer","ATF7IP",0.647581830206781,1.88717278142214
"MDA-MB-468","cancer","PPP6R2",0.450352230646887,1.31240938532535
"MDA-MB-468","cancer","FXYD7",0.65856524077509,1.91918046370235
"MDA-MB-468","cancer","TUBGCP6",0.759798004610269,2.21419139141303
"MDA-MB-468","cancer","CD300LF",0.316495660790172,0.922326675365038
"MDA-MB-468","cancer","MRI1",1.09838324359241,3.20089116801791
"MDA-MB-468","cancer","SULT1A4",4.4478168073514,12.9617577641195
"MDA-MB-468","cancer","PDCD4",0.886776448213213,2.58422997405564
"MDA-MB-468","cancer","TTC39A",0.553733096734396,1.61368027882448
"MDA-MB-468","cancer","BCAS4",0.665144227588422,1.93835284356898
"MDA-MB-468","cancer","SLC50A1",1.34010911155066,3.90532488943778
"MDA-MB-468","cancer","PHC2",0.827999250320209,2.41294238867586
"MDA-MB-468","cancer","PLEKHA6",1.02793995212598,2.99560643628481
"MDA-MB-468","cancer","ATXN1",0.601893637175196,1.75402896808501
"MDA-MB-468","cancer","PDZK1IP1",0.493071668587623,1.43690169928306
"MDA-MB-468","cancer","MARK2",0.719803009594492,2.09763860616459
"MDA-MB-468","cancer","PLEKHM1",0.921600335115209,2.68571319739405
"MDA-MB-468","cancer","LYL1",1.46656679803651,4.27384588988263
"MDA-MB-468","cancer","SEC14L1",1.0910883508852,3.17963250645841
"MDA-MB-468","cancer","TM4SF1",0.992944903303889,2.89362441557168
"MDA-MB-468","cancer","BCAN",1.59239619138671,4.64053592835627
"MDA-MB-468","cancer","AVL9",0.569371798083428,1.6592543362579
"MDA-MB-468","cancer","SHB",0.62207925176641,1.81285356855388
"MDA-MB-468","cancer","IGFBP7",0.5564349125454,1.62155386795423
"MDA-MB-468","cancer","NTN4",0.893442588827225,2.60365633615706
"MDA-MB-468","cancer","SHROOM3",0.611812057933602,1.78293307381629
"MDA-MB-468","cancer","MAP4K2",1.00580294742604,2.93109512546159
"MDA-MB-468","cancer","RHPN2",0.824645118917209,2.40316783171055
"MDA-MB-468","cancer","STK3",0.611734396315798,1.78270675355151
"MDA-MB-468","cancer","LYZL1",0.194290371005014,0.566197942483951
"MDA-MB-468","cancer","SHOC2",0.350327303061254,1.02091831501066
"MDA-MB-468","cancer","ARID1A",0.580268360178623,1.69100892608411
"MDA-MB-468","cancer","TECPR2",0.468935651347608,1.36656489756528
"MDA-MB-468","cancer","OR1I1",0.170987117343659,0.498287967285538
"MDA-MB-468","cancer","FLOT1",0.758917676601208,2.2116259533789
"MDA-MB-468","cancer","ENDOU",0.921307085485858,2.68485861393778
"MDA-MB-468","cancer","NANOS3",1.22038526278298,3.55642753293023
"MDA-MB-468","cancer","PTPRF",0.906615592057242,2.64204489492396
"MDA-MB-468","cancer","IRF1",0.842611914188155,2.45552638382417
"MDA-MB-468","cancer","NAV2",0.540798400739881,1.57598619125407
"MDA-MB-468","cancer","EIF3H",0.715699575616613,2.08568044342406
"MDA-MB-468","cancer","CINP",1.21384748573759,3.53737524592098
"MDA-MB-468","cancer","NDUFC2",0.832459538387263,2.42594048998879
"MDA-MB-468","cancer","LGR4",0.973369733776162,2.83657876450291
"MDA-MB-468","cancer","IRF2",0.725096297787681,2.11306422333982
"MDA-MB-468","cancer","TSC22D3",1.20817955014604,3.52085783719163
"MDA-MB-468","cancer","ITGB5",0.830502350998314,2.42023688529163
"MDA-MB-468","cancer","CTDSPL",0.494354234716526,1.44063933331777
"MDA-MB-468","cancer","MTMR2",0.353773201347012,1.03096029758196
"MDA-MB-468","cancer","CPA5",0.582579690443717,1.69774456837934
"MDA-MB-468","cancer","RPAP3",0.57216420377435,1.66739192099049
"MDA-MB-468","cancer","POU5F1B",0.801724200034694,2.3363720505095
"MDA-MB-468","cancer","APIP",0.486649269957942,1.41818564623768
"MDA-MB-468","cancer","PIK3R1",0.801730517293298,2.33639046016514
"MDA-MB-468","cancer","ANAPC1",0.686802716242114,2.00146967045855
"MDA-MB-468","cancer","PGPEP1L",0.622495186590352,1.81406567927406
"MDA-MB-468","cancer","JRKL",0.520745675179651,1.51754885390859
"MDA-MB-468","cancer","CD82",0.619179024645613,1.80440177230666
"MDA-MB-468","cancer","USP44",0.619674192175019,1.80584478173057
"MDA-MB-468","cancer","FXYD3",0.848445869859678,2.47252760565864
"MDA-MB-468","cancer","SEMA3F",1.42480096533161,4.15213255730046
"MDA-MB-468","cancer","RBM5",0.634852408604258,1.85007690125537
"MDA-MB-468","cancer","RAI14",0.446559430178607,1.30135646587142
"MDA-MB-468","cancer","KRT42P",0.715461919165004,2.08498786873175
"MDA-MB-468","cancer","GPCPD1",0.631544812687819,1.84043795727287
"MDA-MB-468","cancer","CFLAR",0.896506481459907,2.61258508386412
"MDA-MB-468","cancer","CD9",0.707802078314751,2.06266568103539
"MDA-MB-468","cancer","JUND",1.06917977555333,3.11578688090584
"MDA-MB-468","cancer","PTGIS",0.59025567077856,1.72011378950777
"MDA-MB-468","cancer","TMEM104",0.654332891998562,1.90684661948378
"MDA-MB-468","cancer","TSPAN9",0.652417703116156,1.90126540617363
"MDA-MB-468","cancer","TRIM4",1.1073724188648,3.22708728117331
"MDA-MB-468","cancer","CAST",0.65398503854154,1.90583291041197
"MDA-MB-468","cancer","TNS4",0.771686757844946,2.24883740904815
"MDA-MB-468","cancer","RAB11FIP4",0.537772648714156,1.56716859230374
"MDA-MB-468","cancer","PACSIN2",0.626695633562788,1.82630655575705
"MDA-MB-468","cancer","APRT",0.341382928046817,0.994852758062139
"MDA-MB-468","cancer","CREB3L2",0.429729318265062,1.25231041851493
"MDA-MB-468","cancer","RAPGEF3",2.01115476701445,5.86087558127617
"MDA-MB-468","cancer","WDR91",0.897918253032083,2.61669924636888
"MDA-MB-468","cancer","IRX3",2.35585562979891,6.86539741255091
"MDA-MB-468","cancer","SPTBN1",0.573160701657963,1.67029589944538
"MDA-MB-468","cancer","HERPUD1",2.41867177292598,7.04845522858855
"MDA-MB-468","cancer","CALML5",1.34532160389599,3.92051505262432
"MDA-MB-468","cancer","STEAP4",0.510784349069764,1.48851971407704
"MDA-MB-468","cancer","DDR1",2.87048998582116,8.36513675631813
"MDA-MB-468","cancer","POLR2F",0.948286436762505,2.76348141497199
"MDA-MB-468","cancer","CYP1B1",1.27832925635424,3.72528700738408
"MDA-MB-468","cancer","CASP14",0.596522603455936,1.73837678612084
"MDA-MB-468","cancer","SULT1A3",4.42243571970614,12.887792597815
"MDA-MB-468","cancer","BMF",1.08810827776927,3.17094802426837
"MDA-MB-468","cancer","IGF1R",0.522661425468821,1.5231317032615
"MDA-MB-468","cancer","KRT35",0.0998550829841957,0.290996111849294
"MDA-MB-468","cancer","ANO1",0.790594770462403,2.30393884194515
"MDA-MB-468","cancer","IGFL2",0.447511091713556,1.30412978294443
"MDA-MB-468","cancer","EPB41L1",0.717288386549082,2.09031053124729
"MDA-MB-468","cancer","LEMD1",0.470859629391016,1.37217172411014
"MDA-MB-468","cancer","FXYD5",0.576891407457136,1.68116786359151
"MDA-MB-468","cancer","PTPRVP",0.303492003485095,0.884431621828332
"MDA-MB-468","cancer","CTU2",0.951271651760234,2.77218088155308
"MDA-MB-468","cancer","TRIM46",2.8644839223557,8.34763398065826
"MDA-MB-468","cancer","STXBP1",0.389620684214301,1.13542646817857
"MDA-MB-468","cancer","WWTR1",0.773684616651978,2.25465953775203
"MDA-MB-468","cancer","RBM20",0.645013822059036,1.8796891324795
"MDA-MB-468","cancer","ST3GAL3",0.555571414535494,1.61903747563886
"MDA-MB-468","cancer","NCEH1",0.512302516821914,1.49294393465558
"MDA-MB-468","cancer","RERG",0.721404999640559,2.10230710035331
"MDA-MB-468","cancer","TRIM29",0.469851154204777,1.36923284158837
"MDA-MB-468","cancer","POMGNT1",0.593113916452725,1.7284432440837
"MDA-MB-468","cancer","CRIM1",0.664311589408155,1.93592638248364
"MDA-MB-468","cancer","MDC1",2.82851379470272,8.24281040055672
"MDA-MB-468","cancer","LYPD5",0.86539971846614,2.52193424453894
"MDA-MB-468","cancer","MRPL10",0.391322332503087,1.14038538485034
"MDA-MB-468","cancer","FCHSD2",0.526304690490285,1.5337488488689
"MDA-MB-468","cancer","LGALS4",0.588880063565597,1.71610501660968
"MDA-MB-468","cancer","HLA-DMA",0.77131080238577,2.24774180556379
"MDA-MB-468","cancer","EHF",0.87051496575779,2.53684101771996
"MDA-MB-468","cancer","P2RY6",0.469968487863104,1.3695747734895
"MDA-MB-468","cancer","HSF2BP",0.858187139993931,2.50091546182807
"MDA-MB-468","cancer","NCALD",0.569588143594873,1.65988480694366
"MDA-MB-468","cancer","HAUS8",1.07946015769116,3.14574580879441
"MDA-MB-468","cancer","RNPEP",1.33376518726584,3.88683752509358
"MDA-MB-468","cancer","MPEG1",0.150596476182753,0.438865881612876
"MDA-MB-468","cancer","ARID5B",0.598544190947114,1.74426806458274
"MDA-MB-468","cancer","RINL",0.858038288764908,2.50048168191827
"MDA-MB-468","cancer","PRDM11",0.469716627278756,1.36884080533703
"MDA-MB-468","cancer","STX6",0.763942515142033,2.22626925880064
"MDA-MB-468","cancer","ZNF608",0.628450718091595,1.8314211954788
"MDA-MB-468","cancer","NDUFV2",2.01120048753324,5.86100881929272
"MDA-MB-468","cancer","CA5A",1.74373009135113,5.08155079875206
"MDA-MB-468","cancer","CHI3L2",0.864830812345012,2.52027634727113
"MDA-MB-468","cancer","EFNA5",0.58419821172738,1.70246123764059
"MDA-MB-468","cancer","SDC1",0.779822909804941,2.27254765508689
"MDA-MB-468","cancer","PADI1",0.39602637308674,1.15409382591228
"MDA-MB-468","cancer","GRHL2",0.72287721911613,2.10659741918714
"MDA-MB-468","cancer","S1PR2",1.28223077952118,3.73665676481596
"MDA-MB-468","cancer","CASZ1",0.928647504438636,2.70624994736586
"MDA-MB-468","cancer","ILVBL",1.21226693286019,3.53276922359194
"MDA-MB-468","cancer","PPM1H",0.567774111063028,1.65459838187887
"MDA-MB-468","cancer","KRT19",1.27652164590184,3.72001929744217
"MDA-MB-468","cancer","ZFYVE19",1.0323775969458,3.0085385510029
"MDA-MB-468","cancer","SNRPF",0.841460531715375,2.45217104313627
"MDA-MB-468","cancer","TNFRSF13B",0.675999529441707,1.96998719344736
"MDA-MB-468","cancer","CDH23",0.455875739810987,1.32850590883204
"MDA-MB-468","cancer","OSM",1.45256086489333,4.23303001986696
"MDA-MB-468","cancer","LAPTM4A",0.973954606162466,2.8382831904095
"MDA-MB-468","cancer","LGR6",0.591818324082759,1.72466764918222
"MDA-MB-468","cancer","FLAD1",0.567349495282179,1.65336097325064
"MDA-MB-468","cancer","TTLL10",1.40566126759523,4.09635595127493
"MDA-MB-468","cancer","ASCC1",0.389174845574348,1.13412721222823
"MDA-MB-468","cancer","RTP2",1.61158370166917,4.69645186895139
"MDA-MB-468","cancer","TGIF1",1.52062655305238,4.43138597744766
"MDA-MB-468","cancer","FOXR1",0.750745089505819,2.18780952864182
"MDA-MB-468","cancer","CXCR5",0.665581973087621,1.93962851461586
"MDA-MB-468","cancer","HOXA9",1.65010297995319,4.80870414371703
"MDA-MB-468","cancer","SIL1",0.611711046126281,1.78263870679658
"MDA-MB-468","cancer","RAB37",0.317127108630758,0.924166830727736
"MDA-MB-468","cancer","ZBTB7B",1.07768110578628,3.14056132372239
"MDA-MB-468","cancer","PKD1L1",0.781081181597856,2.27621449094987
"MDA-MB-468","cancer","CCDC117",0.276175441688695,0.804826127202673
"MDA-MB-468","cancer","MEAF6",0.381230948893045,1.11097723349798
"MDA-MB-468","cancer","YPEL2",0.605185018698533,1.76362066033822
"MDA-MB-468","cancer","TBC1D7",0.528412061171053,1.53989011535231
"MDA-MB-468","cancer","CCDC157",0.552332283452493,1.60959805079683
"MDA-MB-468","cancer","FAM126B",0.43057452574645,1.25477350885985
"MDA-MB-468","cancer","CEACAM19",0.300667263105771,0.876199807855508
"MDA-MB-468","cancer","CELSR2",1.26357298713564,3.68228451978217
"MDA-MB-468","cancer","GMDS",0.675117232137947,1.9674160165256
"MDA-MB-468","cancer","EPHB2",0.600404521006408,1.74968940917364
"MDA-MB-468","cancer","DOCK3",0.325542118016118,0.948689718688309
"MDA-MB-468","cancer","GSTM3",1.29040589619049,3.76048056119756
"MDA-MB-468","cancer","ATL3",0.770437097353672,2.24519566810493
"MDA-MB-468","cancer","ANKRD54",0.570596732319499,1.66282402033721
"MDA-MB-468","cancer","CSNK1A1",0.817652284416152,2.38278942342326
"MDA-MB-468","cancer","SLC22A5",0.549940897243489,1.60262911072935
"MDA-MB-468","cancer","PLA2G6",0.688339954354231,2.00594946558008
"MDA-MB-468","cancer","ITGB6",0.410751884197833,1.19700667872119
"MDA-MB-468","cancer","RCOR2",1.19354402766622,3.47820722783623
"MDA-MB-468","cancer","ANKH",0.577011398272204,1.68151753893701
"MDA-MB-468","cancer","GPATCH1",0.483763556163129,1.40977614449671
"MDA-MB-468","cancer","UMPS",0.890350753702581,2.59464615887952
"MDA-MB-468","cancer","MIMT1",2.42387698649526,7.06362418008044
"MDA-MB-468","cancer","UACA",0.550335010698212,1.60377762995866
"MDA-MB-468","cancer","ITPR1",0.311258742589275,0.907065330734488
"MDA-MB-468","cancer","PRR5L",0.556645650467776,1.62216799709216
"MDA-MB-468","cancer","CA6",0.26251188797361,0.765008013929829
"MDA-MB-468","cancer","BPGM",0.452972972794274,1.3200467108601
"MDA-MB-468","cancer","CYP4A22",0.459341605737556,1.33860608078805
"MDA-MB-468","cancer","AKR1C2",0.959223692223839,2.79535459276559
"MDA-MB-468","cancer","ATP1A1",0.894807416501512,2.60763369549313
"MDA-MB-468","cancer","CCL17",0.400685584949431,1.16767162782087
"MDA-MB-468","cancer","AKR1C1",0.744323633218411,2.16909622175547
"MDA-MB-468","cancer","CEACAM16",0.96996293890302,2.82665073648145
"MDA-MB-468","cancer","KIFC3",0.774668765556367,2.25752752900595
"MDA-MB-468","cancer","TBL1XR1",0.510847038095407,1.4887024014493
"MDA-MB-468","cancer","VAC14",1.03149041808588,3.00595314832696
"MDA-MB-468","cancer","HK1",0.534334881023528,1.55715030378485
"MDA-MB-468","cancer","ZNF621",0.329232393053698,0.959443860145087
"MDA-MB-468","cancer","IL5",1.03713127040638,3.02239163141392
"MDA-MB-468","cancer","ALG12",0.437662864914986,1.27543023534657
"MDA-MB-468","cancer","FCAMR",0.162826114318075,0.474505300662437
"MDA-MB-468","cancer","ABLIM1",0.593924596084799,1.73080571391336
"MDA-MB-468","cancer","NCAPH",0.478153579583444,1.39342763900788
"MDA-MB-468","cancer","MICALL1",0.931906489275367,2.71574722970465
"MDA-MB-468","cancer","EIF3L",0.17181367811291,0.500696717675313
"MDA-MB-468","cancer","NDFIP2",0.581822303529173,1.69553740334867
"MDA-MB-468","cancer","CALD1",0.610080577910331,1.77788722197321
"MDA-MB-468","cancer","SCMH1",0.557225063113693,1.6238565123092
"MDA-MB-468","cancer","GAB2",0.53609336807117,1.56227485907346
"MDA-MB-468","cancer","VPS18",1.08854006994118,3.17220634622252
"MDA-MB-468","cancer","TRAF4",1.65483086937949,4.82248208470104
"MDA-MB-468","cancer","AK4",0.393003802151301,1.14528549724522
"MDA-MB-468","cancer","OSBPL7",0.748694216051816,2.18183290548781
"MDA-MB-468","cancer","MOGAT1",0.477162999163485,1.39054090513247
"MDA-MB-468","cancer","PROM1",0.410137684617433,1.19521678796696
"MDA-MB-468","cancer","CD5",0.359504531662134,1.04766245021738
"MDA-MB-468","cancer","CLK4",0.780280980725105,2.27388255815577
"MDA-MB-468","cancer","PPP1CB",0.75898086127244,2.21181008515375
"MDA-MB-468","cancer","SH3TC2",0.555559946510295,1.61900405570025
"MDA-MB-468","cancer","BARX2",0.586909192903829,1.71036153633414
"MDA-MB-468","cancer","NDUFB3",0.409060113025579,1.19207654578702
"MDA-MB-468","cancer","TMEM187",1.13317651719603,3.30228517856381
"MDA-MB-468","cancer","ASCC2",0.337543177377133,0.983663017069931
"MDA-MB-468","cancer","CORO1A",0.816330643920614,2.37893791948404
"MDA-MB-468","cancer","BCL2L14",0.476594312164011,1.38888364642555
"MDA-MB-468","cancer","ARHGEF10L",0.626248331081902,1.8250030339045
"MDA-MB-468","cancer","RAPGEF5",0.497456646503102,1.44968033293711
"MDA-MB-468","cancer","FAM174B",0.563751094127417,1.64287456921775
